pharmacy_name,province,city,address,phone,drug_brand,drug_generic,available_days,pharmacy_url
روزانه دکتر منوچهر عبدالوند,تهران,تهران,استان تهران - شهرستان تهران - شهرک شریعتی، پایین تر از سه را شریعتی، خیابان صمدی، پلاک 288.,02155034637,اسپری سروفلو 25/250 میکروگرم,Salmeterol + Fluticasone,تا 5 روز دیگر موجود,https://www.darooyab.ir/ph-11579/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%88%D9%86%D8%AF-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر منوچهر عبدالوند,تهران,تهران,استان تهران - شهرستان تهران - شهرک شریعتی، پایین تر از سه را شریعتی، خیابان صمدی، پلاک 288.,02155034637,قرص فارینات 500 میلی گرم,Cefuroxime,تا 4 روز دیگر موجود,https://www.darooyab.ir/ph-11579/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%88%D9%86%D8%AF-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر منوچهر عبدالوند,تهران,تهران,استان تهران - شهرستان تهران - شهرک شریعتی، پایین تر از سه را شریعتی، خیابان صمدی، پلاک 288.,02155034637,شیر خشک ببلاک ببجونیور,Milk Powder,تا 4 روز دیگر موجود,https://www.darooyab.ir/ph-11579/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%88%D9%86%D8%AF-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر منوچهر عبدالوند,تهران,تهران,استان تهران - شهرستان تهران - شهرک شریعتی، پایین تر از سه را شریعتی، خیابان صمدی، پلاک 288.,02155034637,شیر خشک ببلاک 1,Milk Powder,تا 4 روز دیگر موجود,https://www.darooyab.ir/ph-11579/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%88%D9%86%D8%AF-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر منوچهر عبدالوند,تهران,تهران,استان تهران - شهرستان تهران - شهرک شریعتی، پایین تر از سه را شریعتی، خیابان صمدی، پلاک 288.,02155034637,پودر آپتامیل پرونوترا از یک سال به بالا,Milk Powder,تا 4 روز دیگر موجود,https://www.darooyab.ir/ph-11579/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%88%D9%86%D8%AF-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر منوچهر عبدالوند,تهران,تهران,استان تهران - شهرستان تهران - شهرک شریعتی، پایین تر از سه را شریعتی، خیابان صمدی، پلاک 288.,02155034637,شیر خشک آپتامیل پرونوترا 2,Milk Powder,تا 4 روز دیگر موجود,https://www.darooyab.ir/ph-11579/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%88%D9%86%D8%AF-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر منوچهر عبدالوند,تهران,تهران,استان تهران - شهرستان تهران - شهرک شریعتی، پایین تر از سه را شریعتی، خیابان صمدی، پلاک 288.,02155034637,شیر خشک آپتامیل پرونوترا 1,Milk Powder,تا 4 روز دیگر موجود,https://www.darooyab.ir/ph-11579/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%88%D9%86%D8%AF-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر منوچهر عبدالوند,تهران,تهران,استان تهران - شهرستان تهران - شهرک شریعتی، پایین تر از سه را شریعتی، خیابان صمدی، پلاک 288.,02155034637,شیر خشک آپتامیل پی دی اف,Milk Powder,تا 4 روز دیگر موجود,https://www.darooyab.ir/ph-11579/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%88%D9%86%D8%AF-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه ساسان کلانتری,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، خیابان اسد آبادی، بین 16 و 18، پلاک 144.,02188726595,شیاف آساکول 500 میلی گرم -آساکل,Mesalazine,تا 10 روز دیگر موجود,https://www.darooyab.ir/ph-11580/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%B3%D8%A7%D8%B3%D8%A7%D9%86-%DA%A9%D9%84%D8%A7%D9%86%D8%AA%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه ساسان کلانتری,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، خیابان اسد آبادی، بین 16 و 18، پلاک 144.,02188726595,شیاف مقعدی آساکول 1000 میلی گرم-آساکل,Mesalazine,تا 10 روز دیگر موجود,https://www.darooyab.ir/ph-11580/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%B3%D8%A7%D8%B3%D8%A7%D9%86-%DA%A9%D9%84%D8%A7%D9%86%D8%AA%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه ساسان کلانتری,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، خیابان اسد آبادی، بین 16 و 18، پلاک 144.,02188726595,انما آساکل 4گرم/100 میلی لیتر-آساکول,Mesalazine,تا 10 روز دیگر موجود,https://www.darooyab.ir/ph-11580/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%B3%D8%A7%D8%B3%D8%A7%D9%86-%DA%A9%D9%84%D8%A7%D9%86%D8%AA%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر محبوبه جنابی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، سعادت آباد، چهار راهقیصر امین پور، بلوار جورکی، خیابان شهید داوود حسینی، بن بست اول، برج تشریفات، بلوک شمال طبقه یک، واحد 3.,02126617643,,,,https://www.darooyab.ir/ph-11581/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%85%D8%AD%D8%A8%D9%88%D8%A8%D9%87-%D8%AC%D9%86%D8%A7%D8%A8%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر مستوفی,تهران,تهران,استان تهران - شهرستان تهران - بلوار دهکده المپیک، خیابان 33، پلاک 1.,02144120885,,,,https://www.darooyab.ir/ph-11582/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%85%D8%B3%D8%AA%D9%88%D9%81%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر نیکتا جمشیدی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، جنت آباد جنوبی، خیابان پیامبر غربی، پلاک 200.,02144964776,قرص روده باز شو آساکل 800 میلی گرم-آساکول,Mesalazine,تا 55 روز دیگر موجود,https://www.darooyab.ir/ph-11584/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%DB%8C%DA%A9%D8%AA%D8%A7-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر نیکتا جمشیدی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، جنت آباد جنوبی، خیابان پیامبر غربی، پلاک 200.,02144964776,سرنگ آماده تزریق الونوا 150 میکروگرم/0.5 میلی لیتر,Recombinant Follitropin Alfa,تا 51 روز دیگر موجود,https://www.darooyab.ir/ph-11584/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%DB%8C%DA%A9%D8%AA%D8%A7-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر نیکتا جمشیدی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، جنت آباد جنوبی، خیابان پیامبر غربی، پلاک 200.,02144964776,قطره چشمی آرتلاک 1.6میلی گرم/.5 میلی لیتر,Hypromellose,تا 14 روز دیگر موجود,https://www.darooyab.ir/ph-11584/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%DB%8C%DA%A9%D8%AA%D8%A7-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر نیکتا جمشیدی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، جنت آباد جنوبی، خیابان پیامبر غربی، پلاک 200.,02144964776,قرص یوتیروکس 50میکروگرم,Levothyroxine Sodium,تا 51 روز دیگر موجود,https://www.darooyab.ir/ph-11584/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%DB%8C%DA%A9%D8%AA%D8%A7-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر نیکتا جمشیدی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، جنت آباد جنوبی، خیابان پیامبر غربی، پلاک 200.,02144964776,قرص یوتیروکس 100 میکروگرم,Levothyroxine Sodium,تا 51 روز دیگر موجود,https://www.darooyab.ir/ph-11584/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%DB%8C%DA%A9%D8%AA%D8%A7-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر نیکتا جمشیدی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، جنت آباد جنوبی، خیابان پیامبر غربی، پلاک 200.,02144964776,شیاف مقعدی آساکول 1000 میلی گرم-آساکل,Mesalazine,تا 51 روز دیگر موجود,https://www.darooyab.ir/ph-11584/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%DB%8C%DA%A9%D8%AA%D8%A7-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر نیکتا جمشیدی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، جنت آباد جنوبی، خیابان پیامبر غربی، پلاک 200.,02144964776,شیاف آساکول 500 میلی گرم -آساکل,Mesalazine,تا 51 روز دیگر موجود,https://www.darooyab.ir/ph-11584/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%DB%8C%DA%A9%D8%AA%D8%A7-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر نیکتا جمشیدی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، جنت آباد جنوبی، خیابان پیامبر غربی، پلاک 200.,02144964776,انما آساکل 4گرم/100 میلی لیتر-آساکول,Mesalazine,تا 51 روز دیگر موجود,https://www.darooyab.ir/ph-11584/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%DB%8C%DA%A9%D8%AA%D8%A7-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر نیکتا جمشیدی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، جنت آباد جنوبی، خیابان پیامبر غربی، پلاک 200.,02144964776,آمپول گرانیک 3میلی گرم/3میلی لیتر,Granisetron,تا 51 روز دیگر موجود,https://www.darooyab.ir/ph-11584/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%DB%8C%DA%A9%D8%AA%D8%A7-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر نیکتا جمشیدی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، جنت آباد جنوبی، خیابان پیامبر غربی، پلاک 200.,02144964776,قرص توتن 600 میلی گرم - توی تن,Eprosartan,تا 51 روز دیگر موجود,https://www.darooyab.ir/ph-11584/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%DB%8C%DA%A9%D8%AA%D8%A7-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر نیکتا جمشیدی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، جنت آباد جنوبی، خیابان پیامبر غربی، پلاک 200.,02144964776,قرص اکتونیب 2 میلی گرم,Baricitinib,تا 51 روز دیگر موجود,https://www.darooyab.ir/ph-11584/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%DB%8C%DA%A9%D8%AA%D8%A7-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر نیکتا جمشیدی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، جنت آباد جنوبی، خیابان پیامبر غربی، پلاک 200.,02144964776,قرص اکتونیب 4 میلی گرم,Baricitinib,تا 51 روز دیگر موجود,https://www.darooyab.ir/ph-11584/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%DB%8C%DA%A9%D8%AA%D8%A7-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر نیکتا جمشیدی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، جنت آباد جنوبی، خیابان پیامبر غربی، پلاک 200.,02144964776,قرص کوئتیاپین جالینوس 200 میلی گرم,Quetiapine,تا 51 روز دیگر موجود,https://www.darooyab.ir/ph-11584/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%DB%8C%DA%A9%D8%AA%D8%A7-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر نیکتا جمشیدی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، جنت آباد جنوبی، خیابان پیامبر غربی، پلاک 200.,02144964776,قرص روفند 200 میلی گرم,Voriconazole,تا 51 روز دیگر موجود,https://www.darooyab.ir/ph-11584/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%DB%8C%DA%A9%D8%AA%D8%A7-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر نیکتا جمشیدی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، جنت آباد جنوبی، خیابان پیامبر غربی، پلاک 200.,02144964776,قرص وریکونازول امین 200 میلی گرم,Voriconazole,تا 51 روز دیگر موجود,https://www.darooyab.ir/ph-11584/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%DB%8C%DA%A9%D8%AA%D8%A7-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر نیکتا جمشیدی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، جنت آباد جنوبی، خیابان پیامبر غربی، پلاک 200.,02144964776,سرنگ آماده تزریق لوپرومر 7.5 میلی گرم,Leuprorelin,تا 105 روز دیگر موجود,https://www.darooyab.ir/ph-11584/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%DB%8C%DA%A9%D8%AA%D8%A7-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر نیکتا جمشیدی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، جنت آباد جنوبی، خیابان پیامبر غربی، پلاک 200.,02144964776,سرنگ پر شده آماده تزریق روفیلاک 2 میلی لیتری,Anti-D Immunoglobulin-IM,تا 51 روز دیگر موجود,https://www.darooyab.ir/ph-11584/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%DB%8C%DA%A9%D8%AA%D8%A7-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر نیکتا جمشیدی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، جنت آباد جنوبی، خیابان پیامبر غربی، پلاک 200.,02144964776,پودر برای تزریق وریوکس 1350 پی اف یو/0.5 میلی لیتر-واکسن آبله مرغان,Varicella-Zoster Vaccines,تا 51 روز دیگر موجود,https://www.darooyab.ir/ph-11584/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%DB%8C%DA%A9%D8%AA%D8%A7-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر نیکتا جمشیدی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، جنت آباد جنوبی، خیابان پیامبر غربی، پلاک 200.,02144964776,قرص کلوبانیل 10 میلی گرم,Clobazam,تا 51 روز دیگر موجود,https://www.darooyab.ir/ph-11584/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%DB%8C%DA%A9%D8%AA%D8%A7-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر نیکتا جمشیدی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، جنت آباد جنوبی، خیابان پیامبر غربی، پلاک 200.,02144964776,قرص الپرا 750 میلی گرم,Levetiracetam,تا 51 روز دیگر موجود,https://www.darooyab.ir/ph-11584/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%DB%8C%DA%A9%D8%AA%D8%A7-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه 22 بهمن,تهران,تهران,استان تهران - شهرستان تهران - میدان قدس، جنب درب ورودی مرکز آموزشی درمانی بیمارستان شهدا تجریش.,02122750061,,,,https://www.darooyab.ir/ph-11586/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-22-%D8%A8%D9%87%D9%85%D9%86-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر راستگو قمصری,تهران,تهران,استان تهران - شهرستان تهران - محله حکیمیه تهرانپارس، بلوار شهید برادران باباییان، روبروی بیمارستان نیکان، پلاک 92.,02177005168,کپسول تورنزو 0.23 میلی گرم,Ozanimod,تا 6 روز دیگر موجود,https://www.darooyab.ir/ph-11588/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B1%D8%A7%D8%B3%D8%AA%DA%AF%D9%88-%D9%82%D9%85%D8%B5%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر رعنا یغمایی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، خیابان کارون جنوبی، خیابان کمیل، بین خیابان جیحون و کارون، پلاک 569.,02166368633,کپسول سیدرال کلاسیک,Ferrous,تا 2 روز دیگر موجود,https://www.darooyab.ir/ph-11589/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B1%D8%B9%D9%86%D8%A7-%DB%8C%D8%BA%D9%85%D8%A7%DB%8C%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر رعنا یغمایی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، خیابان کارون جنوبی، خیابان کمیل، بین خیابان جیحون و کارون، پلاک 569.,02166368633,قرص دیوالپروکس اسوه 250 میلی گرم,Sodium Valproate,تا 1 روز دیگر موجود,https://www.darooyab.ir/ph-11589/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B1%D8%B9%D9%86%D8%A7-%DB%8C%D8%BA%D9%85%D8%A7%DB%8C%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر رعنا یغمایی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، خیابان کارون جنوبی، خیابان کمیل، بین خیابان جیحون و کارون، پلاک 569.,02166368633,قرص ایزیکام 250 میلی گرم,Levodopa-C,تا 1 روز دیگر موجود,https://www.darooyab.ir/ph-11589/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B1%D8%B9%D9%86%D8%A7-%DB%8C%D8%BA%D9%85%D8%A7%DB%8C%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر رعنا یغمایی,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، خیابان کارون جنوبی، خیابان کمیل، بین خیابان جیحون و کارون، پلاک 569.,02166368633,قرص ایزیکام 100 میلی گرم,Levodopa-C,تا 1 روز دیگر موجود,https://www.darooyab.ir/ph-11589/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B1%D8%B9%D9%86%D8%A7-%DB%8C%D8%BA%D9%85%D8%A7%DB%8C%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
